url,status_code,title_tag,agriculture,disease,dna,weather
http://blog.kaggle.com/tag/eurovision-challenge/,200,Eurovision Challenge | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/diabetes/,200,diabetes | No Free Hunch,0,6,0,0
http://blog.kaggle.com/tag/practice-fusion/,200,Practice Fusion | No Free Hunch,0,9,1,0
http://blog.kaggle.com/2019/01/10/hackathon-winner-interview-penn-state-kaggle-university-club-2/,200,Hackathon Winner Interview: RUDN University | Kaggle University Club | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/image-classification/,200,image classification | No Free Hunch,0,5,0,0
http://blog.kaggle.com/tag/feature-engineering/,200,feature engineering | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2019/01/03/data-notes-malaria-detection-with-fastai/,200,Data Notes: Malaria Detection with FastAI | No Free Hunch,0,0,0,3
http://blog.kaggle.com/tag/tourism-forecasting/,200,Tourism Forecasting | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/annual-santa-competition/,200,Annual Santa Competition | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/wikipedia-challenge/,200,Wikipedia Challenge | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/how-much-did-it-rain/,200,How Much Did It Rain? | No Free Hunch,0,0,1,5
http://blog.kaggle.com/tag/deloitte/,200,Deloitte | No Free Hunch,0,11,0,0
http://blog.kaggle.com/page/3/,200,No Free Hunch | The Official Blog of Kaggle.com,0,0,0,0
http://blog.kaggle.com/category/data-notes/,200,Data Notes | No Free Hunch,0,17,0,0
http://blog.kaggle.com/2019/03/14/data-notes-surprising-insights-into-when-crowdfunding-works/,200,Data Notes: Surprising Insights Into When Crowdfunding Works | No Free Hunch,0,4,0,0
http://blog.kaggle.com/2019/01/17/data-notes-kuzushiji-mnist-replacement/,200,Data Notes: Kuzushiji-MNIST Replacement and more | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/elo-chess-ratings-competition/,200,Elo Chess Ratings Competition | No Free Hunch,0,0,0,0
http://blog.kaggle.com/category/winners-interviews/,200,Winners’ Interviews | No Free Hunch,0,0,0,0
http://blog.kaggle.com/author/jessicali/,200,Jessica Li | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2019/01/14/kuc-teameda/,200,Hackathon Winner Interview: Hanyang University | Kaggle University Club | No Free Hunch,0,5,0,0
http://blog.kaggle.com/tag/data-science-careers/,200,data science careers | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2019/01/08/from-a-night-of-insomnia-to-competition-winner-an-interview-with-martin-barron/,200,From a Night of Insomnia to Competition Winner | An Interview with Martin Barron | No Free Hunch,0,0,0,0
http://blog.kaggle.com/category/students/,200,Students | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/xgboost/,200,XGBoost | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/community/,200,community | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/regression-problem/,200,regression problem | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/multiclass-classification/,200,multiclass classification | No Free Hunch,0,0,0,0
http://blog.kaggle.com/category/uncategorized/,200,Uncategorized | No Free Hunch,0,0,0,0
http://blog.kaggle.com/page/2/,200,No Free Hunch | The Official Blog of Kaggle.com,0,11,0,0
http://blog.kaggle.com/2015/12/03/dato-winners-interview-1st-place-mad-professors/,200,"Dato Winners’ Interview: 1st place, Mad Professors | No Free Hunch",0,5,0,0
http://blog.kaggle.com/2015/12/21/rossmann-store-sales-winners-interview-1st-place-gert/,200,"Rossmann Store Sales, Winner’s Interview: 1st place, Gert Jacobusse | No Free Hunch",0,0,0,0
http://blog.kaggle.com/2013/04/10/qa-with-xavier-conort/,200,Q&A with Xavier Conort | No Free Hunch,0,4,0,2
http://blog.kaggle.com/2015/06/19/facebook-iv-winners-interview-2nd-place-kiri-nicholaka-small-yellow-duck/,200,"Facebook IV Winner’s Interview: 2nd place, Kiri Nichol(aka small yellow duck) | No Free Hunch",0,6,0,0
http://blog.kaggle.com/tag/time-series-prediction/,200,time series prediction | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2016/01/19/introducing-kaggle-datasets/,200,Introducing Kaggle Datasets | No Free Hunch,0,0,0,0
http://blog.kaggle.com/category/kaggle-news/page/13/,200,Kaggle News | No Free Hunch,0,0,0,0
http://blog.kaggle.com/author/jure-zbontar/,200,Jure Zbontar | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2016/11/03/red-hat-business-value-competition-1st-place-winners-interview-darius-barusauskas/,200,"Red Hat Business Value Competition, 1st Place Winner’s Interview: Darius Barušauskas | No Free Hunch",0,0,0,0
http://blog.kaggle.com/2017/11/15/product-launch-increased-dataset-resources/,200,Product Launch: Increased Dataset Resources | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2015/04/22/scikit-learn-video-3-machine-learning-first-steps-with-the-iris-dataset/,200,scikit-learn video #3: Machine learning first steps with the Iris dataset | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2010/11/23/how-we-did-it-david-slate-and-peter-frey-on-9th-place-in-elo-comp/,200,How we did it: David Slate and Peter Frey on 9th place in Elo comp | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2016/07/11/kaggle-progression-system-profile-design-launch/,200,Kaggle Progression System & Profile Redesign Launch | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/xgboost/page/2/,200,XGBoost | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/model-stacking/,200,model stacking | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2012/08/27/announcing-kaggle-jobs-board/,200,Announcing Kaggle Jobs Board | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2016/06/03/dataset-spotlight-how-isis-uses-twitter/,200,Dataset Spotlight: How ISIS Uses Twitter | Khuram Zaman | No Free Hunch,0,4,0,0
http://blog.kaggle.com/tag/lasagne/,200,Lasagne | No Free Hunch,0,4,0,0
http://blog.kaggle.com/tag/joblib/,200,joblib | No Free Hunch,0,4,0,0
http://blog.kaggle.com/author/markmc/,200,Mark McDonald | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2015/08/12/july-2015-scripts-of-the-week/,200,July 2015: Scripts of the Week | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2018/07/12/data-notes-how-to-forecast-the-sp-500-with-prophet/,200,Data Notes: How to Forecast the S&P 500 with Prophet | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/rnns/,200,RNNs | No Free Hunch,0,0,0,5
http://blog.kaggle.com/2017/05/19/march-machine-learning-mania-1st-place-winners-interview-andrew-landgraf/,200,"March Machine Learning Mania, 1st Place Winner’s Interview: Andrew Landgraf | No Free Hunch",0,4,0,0
http://blog.kaggle.com/tag/shelter-animal-outcomes/,200,shelter animal outcomes | No Free Hunch,0,0,0,0
http://blog.kaggle.com/category/tutorials/page/3/,200,Tutorials | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/color/,200,color | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2015/06/08/how-much-did-it-rain-winners-interview-2nd-place-no-rain-no-gain/,200,"How Much Did It Rain? Winner’s Interview: 2nd place, No Rain No Gain | No Free Hunch",0,0,0,0
http://blog.kaggle.com/tag/masters/,200,Masters | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/scikit-learn/page/2/,200,scikit-learn | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2016/05/06/march-april-2016-scripts-of-the-week/,200,March & April 2016: Scripts of the Week | No Free Hunch,0,0,0,6
http://blog.kaggle.com/2015/10/23/scikit-learn-video-9-better-evaluation-of-classification-models/,200,scikit-learn video #9: Better evaluation of classification models | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2016/12/07/tough-crowd-a-deep-dive-into-business-dynamics/,200,Tough Crowd: A Deep Dive into Business Dynamics | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2017/03/29/predicting-house-prices-playground-competition-winning-kernels/,200,Predicting House Prices Playground Competition: Winning Kernels | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2016/10/07/the-future-of-kaggle-data-science-quora-session-highlights-with-anthony-goldbloom-kaggle-ceo/,200,"The Future of Kaggle & Data Science: Quora Session Highlights with Anthony Goldbloom, Kaggle CEO | No Free Hunch",0,0,0,0
http://blog.kaggle.com/2016/11/30/seventeen-ways-to-map-data-in-kaggle-kernels/,200,Seventeen Ways to Map Data in Kaggle Kernels: Tutorials for Python and R Users | No Free Hunch,0,0,0,3
http://blog.kaggle.com/2015/07/08/june-2015-scripts-of-the-week/,200,June 2015: Scripts of the Week | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/humans-vs-robots-competition/,200,Humans vs. Robots Competition | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/dstl-satellite-imagery/,200,Dstl Satellite Imagery | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/global-terrorism-database/,200,global terrorism database | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/dato-truly-native/,200,Dato Truly Native? | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2015/04/08/new-video-series-introduction-to-machine-learning-with-scikit-learn/,200,scikit-learn video #1: Intro to machine learning with scikit-learn | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2017/03/08/kaggle-joins-google-cloud/,200,Kaggle Joins Google Cloud | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/icdm/,200,ICDM | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/ben-hamner/,200,Ben Hamner | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2017/12/28/mercedez-benz-greener-masking-first-place/,200,Mercedes-Benz Greener Masking Challenge Masking Challenge–1st Place Winner’s Interview | No Free Hunch,0,4,0,0
http://blog.kaggle.com/tag/ensemble/,200,ensemble | No Free Hunch,0,0,0,0
http://blog.kaggle.com/author/jeremy-howard/,200,Jeremy Howard | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/american-epilepsy-society-seizure-prediction-challenge/,200,American Epilepsy Society Seizure Prediction Challenge | No Free Hunch,0,4,0,0
http://blog.kaggle.com/2018/04/03/q1-2018-product-update/,200,Quarterly product update: Create your data science projects on Kaggle | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2015/05/28/scikit-learn-video-6-linear-regression-plus-pandas-seaborn/,200,scikit-learn video #6: Linear regression (plus pandas & seaborn) | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/kernels/page/3/,200,Kernels | No Free Hunch,0,0,0,1
http://blog.kaggle.com/category/kernels/page/4/,200,Kernels | No Free Hunch,0,0,0,1
http://blog.kaggle.com/2011/11/01/small-steps-gareth-campbell/,200,Small steps: Gareth Campbell on placing fourth in Wikipedia’s Participation Challenge | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2015/06/07/may-scripts-of-the-week/,200,May 2015: Scripts of the Week | No Free Hunch,0,4,0,0
http://blog.kaggle.com/tag/home-depot-product-search-relevance/,200,Home Depot product search relevance | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/datasets/,200,datasets | No Free Hunch,0,0,0,1
http://blog.kaggle.com/tag/winton/,200,Winton | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2012/05/02/launch-of-the-kaggle-data-science-wiki/,200,Launch of the Kaggle Data Science Wiki | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2013/04/23/qa-with-guocong-song-3rd-prize-job-salary-prediction-competition/,200,"Q&A With Guocong Song, 3rd Prize, Job Salary Prediction Competition | No Free Hunch",0,0,0,0
http://blog.kaggle.com/2018/05/07/profiling-top-kagglers-bestfitting-currently-1-in-the-world/,200,"Profiling Top Kagglers: Bestfitting, Currently #1 in the World | No Free Hunch",0,0,0,0
http://blog.kaggle.com/2018/03/17/winding-paths-to-data-science-jesse-mostipak-director-data-systems-analysis-at-teaching-trust/,200,"Winding Paths to Data Science: Jesse Mostipak (Director, Data Systems & Analysis at Teaching Trust) | No Free Hunch",0,0,0,0
http://blog.kaggle.com/2015/08/21/avito-winners-interview-2nd-place-changsheng-gu-aka-gzs_iceberg/,200,"Avito Winner’s Interview: 2nd place, Changsheng Gu (aka Gzs_iceberg) | No Free Hunch",0,0,0,0
http://blog.kaggle.com/author/admin/page/2/,200,Anthony Goldbloom | No Free Hunch,0,28,0,0
http://blog.kaggle.com/author/dpmcna/,200,Daniel McNamara | No Free Hunch,0,7,0,0
http://blog.kaggle.com/2018/11/27/kaggle-days/,200,LogicAI and Kaggle team up on Kaggle Days events in 2019 and beyond! | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2011/11/25/hpn-prize-progress-prize-winners-methods-revealed/,200,HPN Prize Progress Prize Winners’ Methods Revealed | No Free Hunch,0,11,0,0
http://blog.kaggle.com/tag/dataset-of-the-week/,200,dataset of the week | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2015/06/15/dont-miss-these-scripts-otto-group-product-classification/,200,Don’t Miss These Scripts: Otto Group Product Classification | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/deepsense-io/,200,deepsense.io | No Free Hunch,0,4,0,0
http://blog.kaggle.com/tag/dogs-versus-cats/,200,dogs versus cats | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2015/05/07/profiling-top-kagglers-kazanovacurrently-2-in-the-world/,200,"Profiling Top Kagglers: KazAnova, Currently #2 in the World | No Free Hunch",0,0,0,0
http://blog.kaggle.com/2016/05/10/march-machine-learning-mania-2016-winners-interview-1st-place-miguel-alomar/,200,"March Machine Learning Mania 2016, Winner’s Interview: 1st Place, Miguel Alomar | No Free Hunch",0,0,0,0
http://blog.kaggle.com/2012/09/26/important-heritage-deadline-approaching/,200,Important Heritage Deadline Approaching | No Free Hunch,0,10,0,0
http://blog.kaggle.com/tag/stock-market/,200,stock market | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/sales-forecast/,200,sales forecast | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/code-competition/,200,code competition | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2010/08/05/move-over-elo-introducing-the-chess-rating-system-competition/,200,Move over Elo – introducing the chess rating competition | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2011/03/22/phil-brierley-on-winning-tourism-forecasting-part-two/,200,Phil Brierley on winning tourism forecasting part two | No Free Hunch,0,4,0,0
http://blog.kaggle.com/2010/11/24/my-experience-running-the-contest-and-lessons-learned-for-next-time/,200,"My experience running the contest, and lessons learned for next time | No Free Hunch",0,0,0,0
http://blog.kaggle.com/2015/09/22/caterpillar-winners-interview-1st-place-gilberto-josef-leustagos-mario/,200,"Caterpillar Winners’ Interview: 1st place, Gilberto | Josef | Leustagos | Mario | No Free Hunch",0,4,0,0
http://blog.kaggle.com/2017/12/26/your-year-on-kaggle-most-memorable-community-stats-from-2017/,200,Your Year on Kaggle: Most Memorable Community Stats from 2017 | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/data-collection/,200,data collection | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2012/06/06/analyze-this-practice-fusion-on-kaggle-prospect/,200,Analyze This! Practice Fusion on Kaggle Prospect | No Free Hunch,0,14,0,0
http://blog.kaggle.com/2010/06/09/computer-scientist-jure-zbontars-method-for-winning-the-eurovision-challenge/,200,Computer scientist Jure Zbontar on winning the Eurovision challenge | No Free Hunch,0,6,0,0
http://blog.kaggle.com/2018/09/20/data-notes-how-do-autoencoders-work/,200,Data Notes: How Do Autoencoders Work? | No Free Hunch,0,4,0,0
http://blog.kaggle.com/author/thekaggleteam/,200,The Kaggle Team | No Free Hunch,0,0,0,0
http://blog.kaggle.com/author/kevin-markham/,200,Kevin Markham | No Free Hunch,0,0,0,0
http://blog.kaggle.com/author/mkazi/,200,Minhaz Kazi | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/claims-prediction/,200,Claims Prediction | No Free Hunch,0,6,0,0
http://blog.kaggle.com/2016/10/05/open-data-spotlight-horses-for-courses-luke-byrne/,200,Open Data Spotlight: Horses for Courses | Luke Byrne | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2011/06/29/kaggle-update-from-wikipedia-to-the-white-house/,200,Kaggle Update: from Wikipedia to the White House | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/seizure-prediction/,200,seizure prediction | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/python/,200,Python | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2010/11/19/how-i-did-it-jeremy-howard-on-finishing-second/,200,How I did it: Jeremy Howard on finishing second | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2010/07/02/new-machine-learning-and-natural-language-processing-qa-site/,200,New machine learning and natural language processing Q+A site | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2016/04/08/homesite-quote-conversion-winners-write-up-1st-place-kazanova-faron-clobber/,200,"Homesite Quote Conversion, Winners’ Write-Up, 1st Place: KazAnova | Faron | clobber | No Free Hunch",0,0,0,0
http://blog.kaggle.com/2015/07/01/how-much-did-it-rain-winners-interview-1st-place-devin-anzelmo/,200,"How Much Did It Rain? Winner’s Interview: 1st place, Devin Anzelmo | No Free Hunch",0,4,1,1
http://blog.kaggle.com/tag/meetup/,200,meetup | No Free Hunch,0,0,0,0
http://blog.kaggle.com/author/ngruen/,200,Nicholas Gruen | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2017/12/22/carvana-image-masking-first-place-interview/,200,Carvana Image Masking Challenge–1st Place Winner’s Interview | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2016/07/14/kaggle-master-data-scientist-author-an-interview-with-luca-massaron/,200,"Kaggle Master, data scientist, & author: An interview with Luca Massaron | No Free Hunch",0,0,0,0
http://blog.kaggle.com/2017/08/09/learn-data-science-from-kaggle-competition-meetups/,200,Learn Data Science from Kaggle Competition Meetups | No Free Hunch,0,0,0,0
http://blog.kaggle.com/author/mariosmichailidis/,200,Marios Michailidis | No Free Hunch,0,0,0,0
http://blog.kaggle.com/author/bruce_sharpe/,200,Bruce Sharpe | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2012/03/20/class-act-tim-salimans-awarded-for-kaggle-in-class/,200,Class Act: Tim Salimans awarded for Kaggle in Class | No Free Hunch,0,0,0,0
http://blog.kaggle.com/category/data-science-news/page/2/,200,Data Science News | No Free Hunch,0,0,0,1
http://blog.kaggle.com/tag/painter-by-numbers/,200,painter by numbers | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2012/03/20/the-motivation-of-the-kaggle-crowd/,200,The Motivation of the Kaggle Crowd | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2011/05/29/the-thrill-of-the-chase-tim-salisman-on-how-he-took-home-deloittefide-chess-comp/,200,The thrill of the chase: Tim Salimans on how he took home Deloitte/Fide chess comp | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2010/04/21/spotters-fee-for-competitions-ideas/,200,Spotters fee for competition ideas | No Free Hunch,0,0,0,0
http://blog.kaggle.com/author/mylesoneill/,200,Myles O’Neill | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2011/04/24/the-deloittefide-chess-competition-play-by-play/,200,The Deloitte/FIDE Chess Competition: Play by Play | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2011/11/30/automatic-job-interviews-for-top-10-finishers/,200,Automatic Job Interviews for Top 10 Finishers | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2017/07/07/the-nature-conservancy-fisheries-monitoring-competition-1st-place-winners-interview-team-towards-robust-optimal-learning-of-learning/,200,"The Nature Conservancy Fisheries Monitoring Competition, 1st Place Winner’s Interview: Team ‘Towards Robust-Optimal Learning of Learning’ | No Free Hunch",0,0,0,0
http://blog.kaggle.com/2014/04/22/sergey-kozub-a-winner-in-both-flight-quest-1-and-2/,200,"Sergey Kozub, A Winner in both Flight Quest 1 and 2 | No Free Hunch",0,0,0,1
http://blog.kaggle.com/tag/telstra-network-disruptions/,200,Telstra Network Disruptions | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/tuning-parameters/,200,tuning parameters | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/geospatial-data/,200,geospatial data | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2016/06/29/communicating-data-science-a-guide-to-presenting-your-work/,200,Communicating data science: A guide to presenting your work | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2017/04/17/the-best-sources-to-study-machine-learning-and-ai-with-ben-hamner-kaggle-cto/,200,"The Best Sources to Study Machine Learning and AI: Quora Session Highlight | Ben Hamner, Kaggle CTO | No Free Hunch",0,0,0,0
http://blog.kaggle.com/2016/08/18/facebook-v-predicting-check-ins-winners-interview-3rd-place-ryuji-sakata/,200,"Facebook V: Predicting Check Ins, Winner’s Interview: 3rd Place, Ryuji Sakata | No Free Hunch",0,0,0,0
http://blog.kaggle.com/tag/facebook-recruiting/,200,Facebook Recruiting | No Free Hunch,0,0,0,0
http://blog.kaggle.com/author/adam-kennedy/,200,Adam Kennedy | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/owen-zhang/,200,Owen Zhang | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2015/05/19/introducing-new-usernames-vanity-urls/,200,Introducing New Usernames & Vanity URLs | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/grasp-and-lift-eeg-detection/,200,Grasp-and-Lift EEG Detection | No Free Hunch,0,5,0,0
http://blog.kaggle.com/2018/11/01/data-notes-chinese-tourisms-impact-on-taiwan/,200,Data Notes: Chinese Tourism’s Impact on Taiwan | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2018/06/19/tales-from-my-first-year-inside-the-head-of-a-recent-kaggle-addict/,200,"Profiling Top Kagglers: Martin Henze (AKA Heads or Tails), World’s First Kernels Grandmaster | No Free Hunch",0,0,0,0
http://blog.kaggle.com/author/mrisdal/,200,Megan Risdal | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/jobs-board/,200,Jobs Board | No Free Hunch,0,0,0,0
http://blog.kaggle.com/category/tutorials/page/2/,200,Tutorials | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2015/07/22/crowdflower-winners-interview-3rd-place-team-quartet/,200,"CrowdFlower Winners’ Interview: 3rd place, Team Quartet | No Free Hunch",0,0,0,0
http://blog.kaggle.com/tag/deep-convolutional-neural-networks/,200,deep convolutional neural networks | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/anthony-goldbloom/,200,Anthony Goldbloom | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/otto-product-classification/,200,Otto Product Classification | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2016/02/01/datacamp-interactive-r-tutorial-data-exploration-with-kaggle-scripts/,200,DataCamp Interactive R Tutorial: Data Exploration with Kaggle Scripts | No Free Hunch,0,0,0,0
http://blog.kaggle.com/tag/web-scraping/,200,web scraping | No Free Hunch,0,0,0,0
http://blog.kaggle.com/2011/11/17/new-competition-algorithmic-trading-challenge/,200,New Competition: Algorithmic Trading Challenge | No Free Hunch,0,0,0,0
