url,status_code,title_tag,big_data,business_intelligence,data_mining,deep_learning,forecast,machine_learning,personalization,predictive_modeling,quantitative
https://www.smartdatacollective.com/tag/fog-computing/,200,fog computing Archives - SmartData Collective,39,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/wp-login.php?redirect_to=https%3A%2F%2Fwww.smartdatacollective.com%2Fthe-art-and-science-of-data%2F%23respond,200,Log In ‹ SmartData Collective — WordPress,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/platform-distribution-risks/,200,Platform distribution risks - SmartData Collective,39,3,0,0,0,2,0,0,0
https://www.smartdatacollective.com/21189/,200,Interview: Mike Rote on Predictive Analytics - SmartData Collective,37,3,2,0,0,2,0,0,0
https://www.smartdatacollective.com/tag/data-driven/,200,data driven Archives - SmartData Collective,40,3,0,0,0,0,0,0,2
https://www.smartdatacollective.com/20958/,200,Interview: Korhan Yunak on customer value management - SmartData Collective,37,7,0,0,0,2,0,0,0
https://www.smartdatacollective.com/how-big-data-changing-food-consumption/,200,How Big Data Is Changing Food Consumption - SmartData Collective,86,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/analytical-problem-solving-skills-need-to-work-with-big-data/,200,Analytical and Problem-Solving Skill Set Necessary to Start Working with Big Data,75,2,1,0,0,3,0,0,0
https://www.smartdatacollective.com/wp-content/uploads/2018/12/Online-purchase-data.png,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/7-jobs-humans-can-do-better-than-robots-and-ai/,200,7 Jobs Humans Can Do Better Than Robots And AI,41,2,0,0,0,6,0,0,0
https://www.smartdatacollective.com/building-online-influence-content-curation/,200,Building Online Influence With Content Curation - SmartData Collective,39,4,0,0,0,2,6,0,0
https://www.smartdatacollective.com/wp-content/uploads/2018/06/Picture1-1.png,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/wp-login.php?redirect_to=https%3A%2F%2Fwww.smartdatacollective.com%2Fhow-big-data-helped-russia-become-leader-in-car-sharing%2F%23respond,200,Log In ‹ SmartData Collective — WordPress,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/will-hackers-eventually-use-big-data-ai-us/,200,Will Hackers Eventually Use Big Data and AI Against Us?,65,2,0,0,0,9,0,0,0
https://www.smartdatacollective.com/22740/,200,OLAP is Dead (Long Live Analytics) - SmartData Collective,38,11,0,0,0,2,0,0,0
https://www.smartdatacollective.com/tag/predictive-analytics/,200,predictive analytics Archives - SmartData Collective,68,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/wp-content/uploads/2019/02/word-image-19.png,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/wp-login.php?redirect_to=https%3A%2F%2Fwww.smartdatacollective.com%2F15089%2F%23respond,200,Log In ‹ SmartData Collective — WordPress,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/wp-content/uploads/2017/09/smart-email-marketing-data.jpg,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/tag/personalized-medicine/,200,personalized medicine Archives - SmartData Collective,39,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/wp-content/uploads/2018/09/infrastructure.jpg,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/smart-way-use-big-data-retail-businesses/,200,The SMART Way to Use Big Data for Retail Businesses,69,5,0,0,1,2,0,0,0
https://www.smartdatacollective.com/ai-drives-huge-crypto-and-blockchain-innovations/,200,AI Drives Huge Crypto And Blockchain Innovations In 2019,51,3,0,0,0,4,0,0,0
https://www.smartdatacollective.com/ibeacons-macys-big-data-retail-warehousing/,200,"iBeacons, Retail and Information Overload: How Macy's Is Kickstarting Retail's Data Warehousing Needs - SmartData Collective",48,3,0,0,0,2,0,0,0
https://www.smartdatacollective.com/category/internet-of-things/,200,Internet of Things Archives - SmartData Collective,57,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/how-big-data-is-transforming-augmented-reality/,200,Here's How Big Data Is Transforming Augmented Reality,62,2,0,0,0,5,0,0,0
https://www.smartdatacollective.com/ways-develop-holistic-understanding-big-data-computer-science/,200,4 Ways to Develop a Holistic Understanding of Big Data and Computer Science?,77,4,0,0,0,2,0,0,0
https://www.smartdatacollective.com/memoriam-robin-fray-carey/,200,In Memoriam: Robin Fray Carey - SmartData Collective,39,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/tag/technology/,200,technology Archives - SmartData Collective,47,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/leverage-data-driven-metrics-choose-best-hosting-provider/,200,Leverage These Data-Driven Metrics to Choose the Best Hosting Provider,53,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/wp-content/cache/autoptimize/css/autoptimize_8236fa9fce0a975cd0ac5b89893e2af6.css,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/ai-chatbots-help-strengthen-marketing-efforts/,200,How AI Chatbots Can Help Strengthen Your Marketing Efforts,39,2,0,1,0,4,4,0,0
https://www.smartdatacollective.com/big-fashion-meets-big-data-how-industry-benefiting/,200,Fashion Meets Big Data: How Fashion Industry Benefits From Big Data,75,2,0,0,0,7,0,0,0
https://www.smartdatacollective.com/5-reasons-mobile-bi-adoption-rise/,200,5 Reasons Mobile BI Adoption is on the Rise - SmartData Collective,38,8,0,0,0,2,0,0,0
https://www.smartdatacollective.com/tag/ai-in-healthcare/,200,AI in healthcare Archives - SmartData Collective,39,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/data-visualization-storytelling-skills-and-utility/,200,"Data Visualization: Storytelling, Skills, and Utility - SmartData Collective",44,4,0,0,0,2,0,0,0
https://www.smartdatacollective.com/evolution-of-data-science-in-cloud/,200,The Evolution Of Data Science In The Cloud - SmartData Collective,42,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/data-mining-guest-post-erin-palmer/,200,Benefits of Using Data to Make Decisions: Guest Post by Erin Palmer - SmartData Collective,42,8,11,0,0,2,0,0,0
https://www.smartdatacollective.com/wp-login.php?redirect_to=https%3A%2F%2Fwww.smartdatacollective.com%2Fhow-tell-when-you-need-better-analytics-platform%2F%23respond,200,Log In ‹ SmartData Collective — WordPress,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/predictive-analytics-errors-limitations-small-business-risk-assessments/,200,Predictive Analytics Errors and Limitations with Small Business Risk Assessments,44,4,0,0,8,2,0,0,0
https://www.smartdatacollective.com/data-visualisation-scientific-treatment/,200,Data Visualization: A Scientific Treatment - SmartData Collective,48,5,0,0,0,2,0,0,0
https://www.smartdatacollective.com/how-big-data-architecture-teaming-up-for-success/,200,How Big Data And Architecture Are Teaming Up For Success,75,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/wp-content/uploads/2019/02/big-data-in-healthcare.jpg,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/tag/bi-decision-making/,200,BI decision making Archives - SmartData Collective,40,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/wp-content/uploads/2017/11/Day-parting.jpg,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/wp-content/uploads/2019/03/options-for-cybersecurity.jpg,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/can-ai-help-with-personalized-medicine/,200,Can AI Help With Personalized Medicine? Here's What To Know,39,2,0,0,0,8,0,0,0
https://www.smartdatacollective.com/cloud-data-security-can-t-be-overlooked-2016/,200,Cloud Data Security can’t be overlooked in 2016 - SmartData Collective,42,3,0,0,0,2,0,0,0
https://www.smartdatacollective.com/author/kyle-cebull/,200,"Entech Marketing, Author at SmartData Collective",39,2,0,0,0,0,0,0,0
https://www.smartdatacollective.com/share-data-safely-across-supply-chain/,200,How To Share Data Safely Across Your Supply Chain,44,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/role-of-big-data-marketing-end-to-end-app-development/,200,The Role Of Big Data Marketing In End-To-End App Development,79,2,0,0,0,2,0,1,0
https://www.smartdatacollective.com/data-isnt-factor-guiding-management-decisions/,200,Why Data Isn’t The Only Factor Guiding Your Management Decisions,47,5,0,0,0,2,0,0,0
https://www.smartdatacollective.com/17740/,200,Dawn of a new era: On-site - Off-site Integrated Marketing - SmartData Collective,42,2,7,0,0,2,0,0,0
https://www.smartdatacollective.com/tag/ad-networks/,200,ad networks Archives - SmartData Collective,46,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/big-data-offer-retailers-chance-stay-ahead-their-competitors/,200,Big Data Offer Retailers the Chance to Stay Ahead of Their Competitors - SmartData Collective,67,2,0,0,3,2,0,0,0
https://www.smartdatacollective.com/perfect-storm-service-aggregation-automation-and-management/,200,"The Perfect Storm: Service Aggregation, Automation and Management - SmartData Collective",41,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/tag/user-experience/,200,user experience Archives - SmartData Collective,43,9,0,0,0,0,0,0,0
https://www.smartdatacollective.com/investigating-potential-data-preparation/,200,Investigating the Potential of Data Preparation - SmartData Collective,48,3,0,0,0,3,0,0,0
https://www.smartdatacollective.com/tag/marriage/,200,marriage Archives - SmartData Collective,46,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/learn-leading-data-scientists/,200,4 Crucial Qualifications Every Data Scientist Need to Thrive,46,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/tag/investing/,200,investing Archives - SmartData Collective,39,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/wp-login.php?redirect_to=https%3A%2F%2Fwww.smartdatacollective.com%2Fduplicate-data-can-sideline-your-teams-productivity%2F%23respond,200,Log In ‹ SmartData Collective — WordPress,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/wp-content/cache/autoptimize/js/autoptimize_7fab1f92f30f963e4a70ade230ca9dd6.js,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/tag/wifi/,200,wifi Archives - SmartData Collective,46,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/tag/cloud-based-data/,200,cloud-based data Archives - SmartData Collective,40,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/author/stevesarsfield/,200,"SteveSarsfield, Author at SmartData Collective",60,2,0,0,0,0,0,0,0
https://www.smartdatacollective.com/author/janarooheart/,200,"janarooheart, Author at SmartData Collective",45,2,0,0,0,0,0,0,0
https://www.smartdatacollective.com/cloud-boosting-platforms-for-app-development/,200,The Cloud is Boosting Platforms for App Development,39,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/how-big-data-transforming-airports/,200,How Big Data Is Transforming Airports - SmartData Collective,53,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/complexity-strangling-real-world-benefits-big-data-smbs/,200,Complexity Strangling the Real-World Benefits of Big Data for SMB's,80,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/tag/lead-generation/,200,Lead Generation Archives - SmartData Collective,46,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/tag/customer-service/,200,customer service Archives - SmartData Collective,52,5,0,0,0,0,0,0,0
https://www.smartdatacollective.com/can-advancements-data-science-address-challenges-cybersecurity/,200,Can Advancements In Data Science Solve Cybersecurity Challenges?,45,2,1,1,0,4,0,0,0
https://www.smartdatacollective.com/telecom-industry-needs-big-data-thrive-in-21st-century/,200,The Telecom Industry Needs Big Data To Thrive In The 21st Century,74,2,0,0,0,4,0,0,0
https://www.smartdatacollective.com/tag/email-deliverability/,200,email deliverability Archives - SmartData Collective,39,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/new-analytic-architecture-data-discovery/,200,"Switching Over to ""The Leading New Analytic Architecture"" - SmartData Collective",43,7,0,0,0,2,0,0,0
https://www.smartdatacollective.com/big-datas-impact-human-resources/,200,Big Data's impact on Human Resources - SmartData Collective,64,2,0,0,1,2,0,0,0
https://www.smartdatacollective.com/wp-content/cache/autoptimize/js/autoptimize_03501d4a1d17f0d78bd2066fb7f48e76.js,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/tag/relationship/,200,Relationship Archives - SmartData Collective,48,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/wp-content/uploads/2018/05/free-python-machine-learning-ebooks-1024x667.jpg,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/category/big-data/,200,Big Data Archives - SmartData Collective,84,3,0,0,0,3,0,0,0
https://www.smartdatacollective.com/factors-behind-data-storage-security-is-business-vulnerable/,200,Factors Behind Data Storage Security: Is Your Business Vulnerable?,46,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/wp-login.php?redirect_to=https%3A%2F%2Fwww.smartdatacollective.com%2Fcommon-ground-solving-survey-gis-gap%2F%23respond,200,Log In ‹ SmartData Collective — WordPress,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/never-underestimate-importance-bi-user-training/,200,Never Underestimate the Importance of BI User Training - SmartData Collective,39,12,0,0,0,2,0,0,0
https://www.smartdatacollective.com/cloud-nirvana-can-only-be-paas/,200,Cloud Nirvana Can Only Be PaaS - SmartData Collective,39,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/tag/supply-chain-management/,200,supply chain management Archives - SmartData Collective,45,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/wp-content/uploads/2018/08/data-recovery-image-1024x512.jpg,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/wp-content/uploads/2018/01/collect-and-transform-data-into-business.jpg,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/quiet-revolution-enterprise-embracing-agile-strategy/,200,Quiet Revolution in Enterprise: Embracing Agile Strategy - SmartData Collective,40,6,0,0,0,2,0,0,0
https://www.smartdatacollective.com/manifest-survey-highlights-benefits-big-data-for-financial-apps/,200,Manifest Survey Highlights Benefits Of Big Data For Financial Apps,72,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/tag/business-safety/,200,business safety Archives - SmartData Collective,46,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/future-business-intelligence/,200,The Future of Business Intelligence - SmartData Collective,44,12,0,0,1,2,0,0,0
https://www.smartdatacollective.com/change-your-business-one-metric-time/,200,Change Your Business One Metric At A Time - SmartData Collective,42,5,0,0,0,2,0,0,0
https://www.smartdatacollective.com/wp-content/uploads/2018/06/big-data-trade-show-marketing.jpg,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/how-small-business-will-thrive-world-ai-big-data/,200,Here’s How Your Small Business Can Thrive in a World of AI and Big Data,64,4,0,0,0,4,0,0,0
https://www.smartdatacollective.com/how-big-data-centers-impact-environment-infographic/,200,How Big Data Centers Impact the Environment [INFOGRAPHIC] - SmartData Collective,62,3,0,0,0,2,0,0,0
https://www.smartdatacollective.com/6-big-data-blockchain-projects-you-should-know-about/,200,6 Big Data Blockchain Projects You Should Know About,76,4,0,0,1,3,0,0,0
https://www.smartdatacollective.com/iot-changed-mobile-application-development/,200,IoT has Changed the Face of Mobile Application Development,41,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/using-big-data-keep-retail-alive-avoid-being-amazoned/,200,Using Big Data to Keep Retail Alive and Avoid Being Amazoned,71,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/tag/mobile-phones/,200,mobile phones Archives - SmartData Collective,39,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/get-best-marketing-strategy-integrating-analytics/,200,Get The Best Out Of Your Marketing Strategy By Integrating Analytics - SmartData Collective,45,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/tag/digital-advertising/,200,digital advertising Archives - SmartData Collective,46,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/5-ways-to-reduce-instagram-data-usage/,200,5 Innovative Ways To Reduce Instagram Data Usage,50,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/wp-content/uploads/2019/01/Major-Big-Data-and-Data-Science-Predictions-to-Watch-in-2019.png,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/tag/consumer-analytics/,200,consumer analytics Archives - SmartData Collective,45,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/ensuring-cloud-vendor-security-transparency-age-data-breaches/,200,Ensuring Cloud Vendor Security Transparency in the Age of Data Breaches - SmartData Collective,48,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/tag/writing-skills/,200,writing skills Archives - SmartData Collective,46,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/the-data-science-fundamentals-every-marketer-needs-to-know/,200,The Data Science Fundamentals Every Marketer Needs to Know - SmartData Collective,46,3,0,0,0,2,0,0,0
https://www.smartdatacollective.com/ciocom-r-big-data-open-source-technology-watch/,200,CIO.com: R is a Big Data open-source technology to watch - SmartData Collective,51,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/wp-login.php?redirect_to=https%3A%2F%2Fwww.smartdatacollective.com%2Fbig-data-iot-transform-next-generation-of-gadgets%2F%23respond,200,Log In ‹ SmartData Collective — WordPress,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/wp-login.php?redirect_to=https%3A%2F%2Fwww.smartdatacollective.com%2Fmachine-learning-minimizes-fraud-risks-of-online-payments%2F%23respond,200,Log In ‹ SmartData Collective — WordPress,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/category/smartdata-collective-exclusive/page/3/,200,SmartData Collective Exclusive Archives - Page 3 of 67 - SmartData Collective,74,3,0,0,0,4,0,0,0
https://www.smartdatacollective.com/big-data-makes-multilingual-responsive-design-reality/,200,Big Data Makes Multilingual Responsive Design A Reality,70,2,0,1,0,4,0,0,0
https://www.smartdatacollective.com/online-gaming-industry-uses-big-data-analytics-grow/,200,How The Online Gaming Industry Uses Big Data Analytics To Grow,76,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/wp-content/uploads/2018/06/cryptocurrency-blockchain-1024x853.jpg,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/social-big-data-world-tweets-data-visualization/,200,"Social Data: The Arteries of the World, in Tweets - SmartData Collective",46,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/sas-global-forum-google-analytics-and-sas-bi-good-subject/,200,SAS Global Forum: Is Google Analytics and SAS BI a Good Subject? - SmartData Collective,42,3,0,0,0,2,0,0,0
https://www.smartdatacollective.com/wp-content/cache/autoptimize/js/autoptimize_60f327b05f52c6d3631652849c831e35.js,200,,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/tag/delivery/,200,delivery Archives - SmartData Collective,45,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/5-techniques-to-make-your-big-data-analytics-more-effective/,200,5 Techniques to Make Your Big Data Analytics More Effective,70,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/category/smartdata-collective-exclusive/page/2/,200,SmartData Collective Exclusive Archives - Page 2 of 67 - SmartData Collective,57,8,0,0,0,7,0,0,0
https://www.smartdatacollective.com/biggest-big-data-company-you-have-never-heard/,200,Is This the Biggest Big Data Company You Have Never Heard of? - SmartData Collective,58,2,0,0,0,2,0,0,0
https://www.smartdatacollective.com/wp-login.php?redirect_to=https%3A%2F%2Fwww.smartdatacollective.com%2Fartificial-intelligence-bubble-threatening-software-development%2F%23respond,200,Log In ‹ SmartData Collective — WordPress,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/wp-login.php?redirect_to=https%3A%2F%2Fwww.smartdatacollective.com%2Fwhich-cmms-solutions-predictive-analytics-capabilities%2F%23respond,200,Log In ‹ SmartData Collective — WordPress,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/category/big-data/data-quality/,200,Data Quality Archives - SmartData Collective,67,5,0,0,0,0,3,0,7
https://www.smartdatacollective.com/wp-login.php?redirect_to=https%3A%2F%2Fwww.smartdatacollective.com%2Fonline-video-customer-analytics-big-data-market%2F%23respond,200,Log In ‹ SmartData Collective — WordPress,0,0,0,0,0,0,0,0,0
https://www.smartdatacollective.com/tag/big-data-for-seo/,200,big data for SEO Archives - SmartData Collective,53,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/tag/data-driven-decesions/,200,data-driven decesions Archives - SmartData Collective,43,3,0,0,0,0,0,0,0
https://www.smartdatacollective.com/artificial-intelligence-transforming-corporate-world/,200,How Artificial Intelligence is Transforming the Corporate World,43,6,0,0,1,2,0,0,0
https://www.smartdatacollective.com/retail-shifted-business-intelligence-data-science/,200,How Retail Shifted from Business Intelligence to Data Science,48,31,0,0,0,2,0,0,0
https://www.smartdatacollective.com/is-big-data-key-to-cultures-relationship-crisis/,200,Is Big Data The Key To Our Culture’s Relationship Crisis?,80,2,0,0,0,2,0,0,0
