url,status_code,title_tag,agriculture,disease,dna,weather
https://www.datasciencecentral.com/forum/topics/how-does-hive-insert-into-with-select-work-at-memory-and-storage,200,How does hive insert into with select work at memory and storage level - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/YoeyThamas?xg_source=activity,200,Yoey Thamas's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/2edcolrgc4o4b,200,Tim Matteson's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/events/the-3rd-machine-learning-amp-ai-in-quantitative-finance-1,200,The 3rd Machine Learning &amp; AI in Quantitative Finance Conference - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/JohnothanRears,200,Johnothan Rears's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/RebbaBhargav,200,Rebba Bhargav's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/MichaelMohit,200,Michael Mohit's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/forum/topics/measuring-audience-overlap,200,Measuring Audience Overlap - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/page/search?q=Machine+Learning,200,DSC Data Science Search Engine - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/DanButorovich965,200,Dan Butorovich's Page - Data Science Central,0,1,0,0
https://www.datasciencecentral.com/profile/StephanieGlen,200,Stephanie Glen's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/CapriGranville733,200,Capri Granville's Page - Data Science Central,0,2,0,0
https://www.datasciencecentral.com/page/search?q=Deep+Learning,200,DSC Data Science Search Engine - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/ToniManzano,200,Toni Manzano's Page - Data Science Central,0,1,0,0
https://www.datasciencecentral.com/profiles/blogs/march-madness-kenpom-and-python-pandas,200,"March Madness, KenPom and Python/Pandas. - Data Science Central",0,0,0,0
https://www.datasciencecentral.com/profile/PedroURIARECIO,200,Pedro URIA RECIO's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/events/event/listUpcoming,200,Events - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/events/event/listByDate?date=2019-03-25,200,Events - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/forum/topics/need-career-guidance-to-become-a-data-analyst,200,Need career guidance to become a Data Analyst - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/members/,200,Members - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/forum/topics/the-essential-characteristics-of-directed-search,200,The essential characteristics of directed search - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blog/list?month=08&year=2018&promoted=1,200,Blogs - Data Science Central,0,2,0,0
https://www.datasciencecentral.com/events/event/feed?xn_auth=no,200,,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/explaining-ai-from-a-life-cycle-of-data,200,Explaining AI from a Life cycle of data - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/SindhuAdini?xg_source=profiles_memberList,200,Sindhu Adini's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/profile/apps?screenName=0lahn4b4odglr,200,Stephanie Glen's Apps - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blog/list?month=03&year=2014&promoted=1,200,Blogs - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-may-22,200,"Weekly Digest, May 22 - Data Science Central",3,8,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-april-25,200,"Weekly Digest, April 25 - Data Science Central",0,0,0,0
https://www.datasciencecentral.com/profiles/profile/apps?screenName=0e4bp3tl2rvxx,200,Divya Singh's Apps - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-february-10,200,Weekly Digest - February 10 - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/forum?page=2,200,Discussion Forum - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/events/event/listByDate?date=2019-03-21,200,Events - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/video/dsc-webinar-series-clean-data-accurate-ml-models,200,DSC Webinar Series: Clean Data & Accurate ML Models - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/CiroAlbertoSanchez?xg_source=activity,200,Ciro Alberto Sanchez's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-july-3,200,"Weekly Digest, July 3 - Data Science Central",0,3,0,0
https://www.datasciencecentral.com/profile/MariofannaMilanova?xg_source=activity,200,Mariofanna Milanova's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/PeterSunny?xg_source=activity,200,Peter Sunny's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-november-5,200,"Weekly Digest, November 5 - Data Science Central",0,0,0,0
https://www.datasciencecentral.com/profile/YashKarle,200,Yash Karle's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/advice-to-a-fresh-graduate-for-getting-a-job-in-ai-data-science,200,Advice to a fresh graduate for getting a job in AI/ Data Science - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-may-9,200,"Weekly Digest, May 9 - Data Science Central",0,1,0,0
https://www.datasciencecentral.com/profile/hemkrishnashrestha?xg_source=activity,200,hem krishna shrestha's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-feb-11,200,Weekly Digest - Feb 11 - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/AltanAtabarezz?xg_source=activity,200,Altan Atabarezz's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-january-16,200,"Weekly Digest, January 16 - Data Science Central",0,4,0,0
https://www.datasciencecentral.com/profiles/like/list?screenName=0vem7ytwvpyst,200,Charles Hammerslough's Likes - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/events/event/listByDate?date=2019-05-15,200,Events - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blog/list?month=07&year=2015&promoted=1,200,Blogs - Data Science Central,0,1,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-november-13,200,"Weekly Digest, November 13 - Data Science Central",0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/data-science-central-weekly-digest-dec-14,200,Data Science Central Weekly Digest - Dec 14 - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/video/video/listTagged?tag=Spotfire+X”%2C+,200,"Spotfire X”, - Videos - Data Science Central",0,0,0,0
https://www.datasciencecentral.com/profiles/profile/apps?screenName=0ccda43m2tcsp,200,Rebba Bhargav's Apps - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/like/list?screenName=12fvam2g6fad2,200,John Charles Thomas's Likes - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-november-24,200,Weekly Digest - November 24 - Data Science Central,0,3,0,0
https://www.datasciencecentral.com/profiles/blogs/how-to-flourish-in-industry-4-0-the-fourth-industrial-revolution,200,"How to Flourish in Industry 4.0, the Fourth Industrial Revolution - Data Science Central",0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-march-26,200,"Weekly Digest, March 26 - Data Science Central",0,3,0,0
https://www.datasciencecentral.com/profiles/blogs/how-can-project-managers-use-data-science,200,How Can Project Managers Use Data Science? - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/comprehensive-repository-of-data-science-and-ml-resources,200,Comprehensive Repository of Data Science and ML Resources - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/WILSON383,200,Dr Wilson Adejo's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/StasChernenko,200,Stas Chernenko's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/RKVeluvali?xg_source=activity,200,RK Veluvali's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/ZhongminLuo,200,Zhongmin Luo's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-january-27,200,Weekly digest - January 27 - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/49-machine-learning-resources-and-related-articles-from-top-blogg,200,49 Machine Learning Resources and Related Articles from Top Bloggers - Data Science Central,0,1,5,0
https://www.datasciencecentral.com/profile/AndrewReid957?xg_source=activity,200,Andrew Reid's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/paulc?xg_source=activity,200,paul c's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/friend/listFeatured,200,Members - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/activity/log/list?fmt=rss&screenName=3nfupoptlodxf,200,,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-december-16,200,Weekly Digest - December 16 - Data Science Central,0,0,3,0
https://www.datasciencecentral.com/profile/MosesChianuOkonji?xg_source=activity,200,Moses Chianu Okonji's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/events/event/listByDate?date=2019-06-20,200,Events - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-august-7,200,"Weekly Digest, August 7 - Data Science Central",0,5,0,0
https://www.datasciencecentral.com/profile/RomeoKienzler?xg_source=activity,200,Romeo Kienzler's Page - Data Science Central,7,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-october-10,200,"Weekly Digest, October 10 - Data Science Central",0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-march-9,200,Weekly Digest - March 9 - Data Science Central,0,2,0,0
https://www.datasciencecentral.com/profiles/blog/list?month=06&year=2012&promoted=1,200,Blogs - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/video/video/listTagged?tag=Prep”,200,Prep” - Videos - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/forum/topic/listForTag?tag=Engineering,200,Engineering - Discussion Forum - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/profile/apps?screenName=1fclhwq9hvcan,200,Larry Field's Apps - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/page/search?q=Python,200,DSC Data Science Search Engine - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/events/event/listByType?type=of,200,Events - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/FatihWadidi?xg_source=activity,200,Fatih Wadidi's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-august-18,200,Weekly Digest - August 18 - Data Science Central,0,2,0,0
https://www.datasciencecentral.com/forum/topics/who-is-still-using-regression-models-with-interactions?feed=yes&xn_auth=no,200,,0,0,0,0
https://www.datasciencecentral.com/profiles/blog/list?month=12&year=2016&promoted=1,200,Blogs - Data Science Central,0,1,0,0
https://www.datasciencecentral.com/profile/NarayanPDhakal?xg_source=profiles_memberList,200,Narayan P Dhakal's Page - Data Science Central,0,0,10,0
https://www.datasciencecentral.com/profiles/blog/list?user=28563i4bib7ge,200,Jay Bourland's Blog - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-april-10,200,"Weekly Digest, April 10 - Data Science Central",0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/from-strategy-to-implementation-planning-an-ai-first-company,200,From Strategy to Implementation – Planning an AI-First Company - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/9-must-read-articles,200,"9 ""must read"" articles - Data Science Central",0,0,0,0
https://www.datasciencecentral.com/profile/JeffAltman?xg_source=activity,200,Jeff Altman's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/friends/WanjoonPaulCho,200,Wanjoon Paul Cho's Friends - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/data-scientists-4-0,200,Data Scientists 4.0 - Data Science Central,0,3,0,0
https://www.datasciencecentral.com/profile/RKrishnaPera?xg_source=activity,200,Krishna Pera's Page - Data Science Central,0,0,6,0
https://www.datasciencecentral.com/profile/OmarAlexanderRinconVenegas,200,Omar Alexander Rincon Venegas's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/Prasanth?xg_source=activity,200,Prasanth's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/LaneDalan?xg_source=activity,200,Lane Dalan's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/forum/topic/listForContributor?user=32ac9fc41n4f4,200,ajit jaokar's Discussions - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/some-irresistible-integrals,200,"Some Irresistible Integrals, Computed Using Statistical Concepts - Data Science Central",0,0,0,0
https://www.datasciencecentral.com/profile/ChristianBlock,200,Christian Block's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/top-25-mistakes-corporates-make-in-their-advanced-analytics,200,Top 25 Mistakes Corporates Make in their Advanced Analytics Program - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-august-29,200,"Weekly Digest, August 29 - Data Science Central",0,2,0,0
https://www.datasciencecentral.com/events/the-3rd-machine-learning-amp-ai-in-quantitative-finance-1/export,200,,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-april-6,200,Weekly Digest - April 6 - Data Science Central,0,3,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-april-21,200,Weekly digest - April 21 - Data Science Central,0,3,0,0
https://www.datasciencecentral.com/video/video/listForContributor?screenName=3v6n5b6g08kgn,200,Vincent Granville's Videos - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-july-18,200,"Weekly Digest, July 18 - Data Science Central",0,4,0,0
https://www.datasciencecentral.com/profiles/blog/list?month=11&year=2013&promoted=1,200,Blogs - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blog/list,200,Blogs - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/friends/WilliamVorhies,200,William Vorhies's Friends - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-october-3,200,"Weekly Digest, October 3 - Data Science Central",0,5,0,0
https://www.datasciencecentral.com/profile/PeterSunny,200,Peter Sunny's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blog/list?month=03&year=2017&promoted=1,200,Blogs - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blog/list?user=13hpexwzidsbt,200,Marshall Lincoln's Blog - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/like/list?screenName=25qyadn1luynh,200,Andrea Manero-Bastin's Likes - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profile/StasChernenko?xg_source=activity,200,Stas Chernenko's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-march-11,200,"Data Science Central Weekly Digest, March 11 - Data Science Central",0,2,0,0
https://www.datasciencecentral.com/profile/BhaskaraReddyB,200,Bhaskara Reddy B's Page - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/friends/ajitjaokar,200,ajit jaokar's Friends - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/like/list?screenName=15rtnisurstvs,200,Keshav Dhandhania's Likes - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-may-5,200,Weekly Digest - May 5 (New Format) - Data Science Central,0,0,0,0
https://www.datasciencecentral.com/profiles/blogs/weekly-digest-thanksgiving-issue,200,Weekly Digest - Thanksgiving Edition - Data Science Central,0,3,0,0
